@relation train_splitted

@ATTRIBUTE Loan_Closed_Days_Since REAL
@ATTRIBUTE Census_Block_Order_Key REAL
@ATTRIBUTE Foa_Mgmt_Co_Dim_Key REAL
@ATTRIBUTE Owner_Key REAL
@ATTRIBUTE Stmt_Days_Since REAL
@ATTRIBUTE Total_Total_Funds_Flow_Prior_To_Ce__DS REAL
@ATTRIBUTE Total_Replacement_Reserve_Reimbursements REAL
@ATTRIBUTE Total_Interest_Income_Earned_On_RR_And_Special_Escrow REAL
@ATTRIBUTE Total_Gross_Debt_Service__Mortgage REAL
@ATTRIBUTE Total_Gross_Debt_Service__Energy_Loans REAL
@ATTRIBUTE Total_Current_Assets REAL
@ATTRIBUTE Total_Current_Liabilities REAL
@ATTRIBUTE Current_Portion_Of_Mortgage_Payable REAL
@ATTRIBUTE Notes__Advances__Due_Within_1_Year REAL
@ATTRIBUTE Gross_Sf_Residential REAL
@ATTRIBUTE Gross_Sf_Residential_Communal REAL
@ATTRIBUTE Gross_Sf_Residential_Noncommunal REAL
@ATTRIBUTE Gross_Sf_Commercial REAL
@ATTRIBUTE Gross_Sf_Unfinished_Space REAL
@ATTRIBUTE Gross_Sf_Parking_Structure REAL
@ATTRIBUTE Square_Footage_Net_Rentable REAL
@ATTRIBUTE Square_Footage_Residential_Net_Rentable REAL
@ATTRIBUTE Square_Footage_Commercial_Net_Rentable REAL
@ATTRIBUTE Number_Of_Buildings REAL
@ATTRIBUTE Number_Of_Predominant_Stories REAL
@ATTRIBUTE Number_Of_Elevators REAL
@ATTRIBUTE Total_Gross_Sf_Land REAL
@ATTRIBUTE Total_Gross_Sf_Buildings REAL
@ATTRIBUTE Total_Rental_Units REAL
@ATTRIBUTE Low_Income_Rental_Units REAL
@ATTRIBUTE Moderate_Income_Rental_Units REAL
@ATTRIBUTE Market_Rate_Rental_Units REAL
@ATTRIBUTE Non_Revenue_Rental_Units REAL
@ATTRIBUTE Elderly_Restricted_Rental_Units REAL
@ATTRIBUTE Unrestricted_Rental_Units REAL
@ATTRIBUTE Student_Rental_Units REAL
@ATTRIBUTE Other_Restricted_Rental_Units REAL
@ATTRIBUTE Fully_Access_Handicapped_Rental_Units REAL
@ATTRIBUTE Partially_Access_Handicapped_Rental_Units REAL
@ATTRIBUTE Average_Bedroom_Density REAL
@ATTRIBUTE Studio_Rental_Units REAL
@ATTRIBUTE One_Bedroom_Rental_Units REAL
@ATTRIBUTE Two_Bedroom_Rental_Units REAL
@ATTRIBUTE Three_Bedroom_Rental_Units REAL
@ATTRIBUTE Four_Bedroom_Rental_Units REAL
@ATTRIBUTE Five_Bedroom_Rental_Units REAL
@ATTRIBUTE Six_Bedroom_Rental_Units REAL
@ATTRIBUTE Is_Detail_Code_236DEC REAL
@ATTRIBUTE Is_Detail_Code_DISPA REAL
@ATTRIBUTE Is_Detail_Code_ELDER REAL
@ATTRIBUTE Is_Detail_Code_INTERN REAL
@ATTRIBUTE Is_Detail_Code_M2W REAL
@ATTRIBUTE Is_Detail_Code_M2WDEC REAL
@ATTRIBUTE Is_Detail_Code_MISC REAL
@ATTRIBUTE Is_Detail_Code_OPTION REAL
@ATTRIBUTE Is_Detail_Code_OSDEBT REAL
@ATTRIBUTE Is_Detail_Code_RAD REAL
@ATTRIBUTE Is_Detail_Code_RADDEC REAL
@ATTRIBUTE Is_Detail_Code_RDAL REAL
@ATTRIBUTE Is_Detail_Code_S8LMSA REAL
@ATTRIBUTE Is_Detail_Code_S8NCON REAL
@ATTRIBUTE Is_Detail_Code_S8SUBR REAL
@ATTRIBUTE Is_Detail_Code_SEC13A REAL
@ATTRIBUTE Is_Detail_Code_SEC236 REAL
@ATTRIBUTE Is_Detail_Code_SHARP REAL
@ATTRIBUTE Is_Detail_Code_SHRDAL REAL
@ATTRIBUTE Is_Detail_Code_SOFT REAL
@ATTRIBUTE Is_Detail_Code_TCRED4 REAL
@ATTRIBUTE Is_Detail_Code_TCRED9 REAL
@ATTRIBUTE Raw_Rm_Key STRING
@ATTRIBUTE Raw_Stmt_Date STRING
@ATTRIBUTE Financial_Rating {0, 1, 2, 3, 4}

@data
0.973703,0.827721,0.962598,0.935897,0.413741,0.030714,0.018676,0.113695,0.007147,0,0.004162,0.004936,0.002135,0.002302,0.014106,0.007297,0.01255,0,0,0.004748,0.037581,0.037581,0,0.190476,0.12,0,0.01041,0.014874,0.034321,0.058065,0,0,0,0,0.037752,0,0,0,0,0.6275,0,0.003559,0.027565,0.123153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,669,12/31/2003,0
0.961332,0.924824,0.444882,0.25,0.413741,0.024626,0.001274,0.107147,0.005491,0,0.001631,0.001643,0.001166,0.001763,0.068905,0,0.068905,0,0,0,0.010249,0.010249,0,0.011905,0.16,0,0.002002,0.068905,0.016381,0.028387,0,0,0,0,0.018456,0,0,0,0,0.3175,0,0.02847,0.009188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,671,12/31/2003,0
0.967765,0.208301,0.153543,0.474359,0.413741,0.070534,0.032315,0.13198,0.026254,0,0.027348,0.019021,0.007143,0.001763,0.04658,0.002551,0.046036,0.182231,0,0,0.12098,0.114295,0.195618,0.011905,0.36,0.181818,0,0.049372,0.127145,0.042581,0,0.148358,0,0,0.137584,0,0,0,0,0.275,0.098266,0.202847,0.050536,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,12/31/2003,0
0.961332,0.787001,0.429134,0.519231,0.413741,0.022649,0.001928,0.104335,0.000716,0,0,0,0,0.001763,0.004409,0,0.004409,0,0,0,0.006325,0.006325,0,0.011905,0.12,0,0.003328,0.004409,0.00624,0.003871,0.006572,0,0,0,0.00755,0,0,0,0,0.5,0,0,0.013783,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,677,12/31/2003,1
0.950587,0.25372,0.283465,0.99359,0.413741,0.052025,0.026581,0.113132,0.034779,0,0.007044,0.010833,0.009055,0.001763,0.054547,0.006799,0.053097,0,0,0,0.146344,0.146345,0,0.261905,0.12,0,0.262334,0.054547,0.124025,0.051613,0.131435,0,0,0,0.134228,0,0,0.046154,0,0.4725,0,0.074733,0.143951,0.118227,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,678,12/31/2003,0
0.891135,0.45419,0.281496,0.987179,0.413741,0.045576,0.01209,0.103625,0.013437,0,0.004444,0.008435,0.003892,0.001763,0.032237,0,0.032237,0,0,0,0.079603,0.079603,0,0.130952,0.08,0,0.150877,0.032237,0.074103,0.030968,0.078861,0,0,0,0.080537,0,0,0.046154,0,0.4325,0,0.064057,0.07657,0.049261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,681,12/31/2003,1
0.896084,0.350822,0.279528,0.980769,0.413741,0.038879,0.043005,0.135377,0.01541,0,0.009314,0.012867,0.004327,0.001763,0.026112,0,0.026112,0,0,0,0.060642,0.060642,0,0.011905,0.28,0.181818,0,0.026112,0.072543,0.049032,0.061336,0,0,0.208889,0,0,0,0,0,0.285,0,0.144128,0.019908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,684,12/31/2003,2
0.950587,0.439311,0.616142,0.326923,0.413741,0.108641,0,0.105804,0.034955,0,0.057038,0.015362,0.009972,0.001763,0.055876,0.018956,0.051833,0.319496,0,0.065569,0.092542,0.080775,0.344311,0.011905,0.64,0.272727,0.004811,0.071379,0.098284,0.032258,0,0.115515,0,0,0.106544,0,0,0,0,0.285,0.092486,0.147687,0.033691,0.029557,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,12/31/2003,0
0.96423,0.051684,0.61811,0.410256,0.413741,0.031341,0.016165,0.108087,0.013782,0,0.007881,0.008013,0.003048,0.001763,0.038128,0.009815,0.036035,0,0,0,0.092578,0.092578,0,0.142857,0.12,0,0.163298,0.038128,0.077223,0.074839,0.046002,0,0,0,0.083893,0,0,0,0,0.62,0,0.064057,0.018377,0.123153,0.153846,0.3125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,686,12/31/2003,3
0.953556,0.599843,0.265748,0.955128,0.413741,0.075501,0.116718,0.129615,0.058707,0,0.032568,0.02333,0.010362,0.002233,0.091395,0.008778,0.089523,0,0,0.026476,0.190893,0.190893,0,0.190476,0.12,0,0.217013,0.095678,0.156006,0.233548,0.021906,0,0,0,0.168624,0,0,0.076923,0,0.625,0,0.053381,0.107198,0.349754,0.20979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,687,12/31/2003,2
0.921815,0.584182,0.440945,0.089744,0.413741,0.077098,0.072924,0.114853,0.059049,0,0.020428,0.021897,0.016483,0.001763,0.08582,0.007173,0.08429,0,0,0,0.219828,0.219828,0,0.238095,0.08,0,0.296886,0.08582,0.233229,0.096774,0.219058,0.028313,0,0,0.251678,0,0,0,0,0.3525,0,0.313167,0.189893,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,690,12/31/2003,0
0.913969,0.075176,0.185039,0.435897,0.413741,0.040648,0.038618,0.105617,0.011951,0,0.005554,0.006044,0.00343,0.001763,0.047112,0.064871,0.033278,0,0,0,0.087081,0.087081,0,0.130952,0.12,0,0.134452,0.047112,0.077223,0.032258,0.061336,0.021518,0,0,0.083893,0,0,0.015385,0,0.49,0,0.02847,0.11026,0.059113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,691,12/31/2003,0
0.927329,0.39859,0.283465,0.99359,0.413741,0.264112,0.197669,0.232951,0.258425,0,0.092746,0.057886,0.030142,0.001763,0.182781,0.03231,0.17589,0.047333,0,0,0.355403,0.353505,0.055534,0.035714,0.56,0.545455,0,0.183506,0.361934,0.486452,0,0.09966,0,0.384444,0.244966,0,0,0.415385,0,0.4,0,0.327402,0.430322,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,12/31/2003,0
0.944012,0.630384,0.17126,0.224359,0.413741,0.07188,0.019141,0.107269,0.036491,0,0.044557,0.025135,0.009796,0.001763,0.062755,0.005102,0.061667,0.189331,0,0,0.137211,0.129619,0.222136,0.011905,0.88,0.181818,0.016664,0.065656,0.165367,0.003871,0.171961,0.060023,0,0,0.178691,0,0,0.030769,0,0.325,0.127168,0.188612,0.130168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,696,12/31/2003,0
0.945497,0.032106,0.061024,0.692308,0.413741,0.052896,0.084716,0.10872,0.015532,0,0.013672,0.005699,0.004749,0.001763,0.04931,0.021372,0.044752,0,0,0.009192,0.109895,0.109895,0,0.059524,0.12,0,0.10291,0.04931,0.095944,0.139355,0.016429,0,0.25,0,0.104027,0,0,0.030769,0,0.455,0,0.060498,0.119449,0.059113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,697,12/31/2003,0
0.916726,0.245889,0.521654,0.185897,0.413741,0.058357,0.076282,0.121697,0.038511,0,0.009293,0.018231,0.010929,0.002051,0.070611,0.042535,0.06154,0.283997,0,0,0.177126,0.165738,0.333204,0.107143,0.28,0.181818,0.111896,0.074963,0.156006,0.096774,0.138007,0,0,0.197778,0.09396,0,0,0.246154,0,0.465,0,0.158363,0.11026,0.098522,0.13986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,698,12/31/2003,3
0.944012,0.637431,0.281496,0.987179,0.413741,0.035526,0.005007,0.103607,0.007325,0,0.007182,0.00621,0.001755,0.001763,0.013655,0.012293,0.011033,0,0,0.001036,0.030036,0.030036,0,0.011905,0.2,0.090909,0.003588,0.013822,0.039782,0,0.056955,0,0,0,0.043624,0,0,0,0,0.125,0.16185,0.039146,0.003063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,704,12/31/2003,0
0.943518,0.026625,0.281496,0.705128,0.413741,0.026326,0.00291,0.1045,0.005194,0,0.001597,0.012405,0.00167,0.001763,0.011736,0,0.011736,0,0,0.018627,0.025938,0.025938,0,0.02381,0.12,0,0.042879,0.014749,0.024961,0.042581,0,0,0,0,0.027685,0,0,0,0,0.5825,0,0.003559,0.030628,0.044335,0.013986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,706,12/31/2003,1
0.944012,0.128426,0.283465,0.99359,0.413741,0.086046,0.124146,0.12162,0.06059,0,0.016956,0.023691,0.015702,0.001886,0.101908,0,0.101908,0,0,0,0.204108,0.204108,0,0.02381,0.48,0.363636,0,0.101908,0.194228,0.129032,0.164294,0,0,0,0.209732,0,0,0,0,0.5175,0,0.072954,0.229709,0.29064,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,708,12/31/2003,0
0.929167,0.51527,0.161417,0.307692,0.413741,0.051389,0,0.115915,0.022476,0,0.059861,0.030857,0.006752,0.001763,0.037718,0.00118,0.037466,0.614569,0,0,0.088708,0.06775,0.613234,0.011905,0.52,0.272727,0.007548,0.047135,0.061622,0.025806,0.010953,0.056625,0,0,0.067114,0,0,0,0,0.4375,0,0.035587,0.091884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,709,12/31/2003,0
0.917786,0.998434,0.212598,0.557692,0.413741,0.046487,0.032909,0.111464,0.02525,0,0.022485,0.010903,0.006376,0.001763,0.073066,0.041083,0.064304,0,0,0.023828,0.174807,0.174807,0,0.22619,0.08,0,0.283483,0.07692,0.130265,0.092903,0.105148,0,0,0.026667,0.130872,0,0,0.046154,0,0.555,0,0.019573,0.185299,0.118227,0.083916,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,712,12/31/2003,0
0.958009,0.820673,0.116142,0.858974,0.413741,0.040236,0.030592,0.112316,0.016082,0,0.01634,0.008138,0.006227,0.001763,0.027955,0.033774,0.020752,0,0.299271,0,0.056846,0.056847,0,0.02381,0.28,0,0.005688,0.031515,0.054602,0.091613,0,0,0,0,0.059564,0,0,0.061538,0,0.4225,0,0.039146,0.075038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,713,12/31/2003,0
0.881168,0.457322,0.173228,0.891026,0.413741,0.0555,0.03528,0.131313,0.034811,0,0.018138,0.011616,0.007923,0.001763,0.046669,0.020185,0.042364,0,0,0,0.111753,0.111753,0,0.238095,0.08,0,0.289108,0.046669,0.096724,0.04129,0.043812,0.060023,0,0,0.104866,0,0,0,0.3,0.445,0,0.071174,0.111792,0.059113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,714,12/31/2003,0
0.915312,0.938136,0.153543,0.474359,0.413741,0.04423,0.060189,0.112635,0.020197,0,0.011245,0.009916,0.005856,0.001763,0.046296,0.040334,0.037694,0,0,0.015861,0.1168,0.1168,0,0.083333,0.2,0.181818,0.051115,0.046296,0.120905,0.050323,0.128149,0,0,0,0.130872,0,0,0,0,0.3275,0.104046,0.145907,0.068913,0.054187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,716,12/31/2003,0
0.946062,0.306969,0.212598,0.557692,0.413741,0.035465,0.004835,0.124136,0.01771,0,0.008992,0.007745,0.003737,0.001763,0.033996,0.004251,0.033089,0.010887,0,0,0.084081,0.083684,0.011634,0.321429,0.08,0,0.176459,0.034163,0.085803,0.056774,0.072289,0,0.25,0,0.093121,0,0,0.030769,0,0.4075,0,0.090747,0.07657,0.049261,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,717,12/31/2003,0
0.917786,0.972592,0.281496,0.987179,0.413741,0.028111,0.011162,0.103603,0.007027,0,0.002919,0.003318,0.001849,0.001763,0.019615,0.020906,0.015157,0,0,0.005759,0.038765,0.038765,0,0.011905,0.2,0,0.027395,0.019615,0.034321,0.014194,0.03724,0,0,0,0.037752,0,0,0,0,0.4175,0,0.042705,0.018377,0.044335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,718,12/31/2003,0
0.926764,0.019577,0.570866,0.147436,0.413741,0.04242,0.050154,0.104642,0.012982,0,0.012398,0.008037,0.003473,0.004757,0.038348,0,0.038348,0,0,0,0.093424,0.093424,0,0.25,0.12,0,0.195355,0.038348,0.086583,0.036129,0.092004,0,0,0,0.09396,0,0,0.015385,0,0.5075,0,0.046263,0.096478,0.083744,0.041958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,719,12/31/2003,0
0.95504,0.768207,0.429134,0.519231,0.413741,0.048781,0.026969,0.112077,0.022147,0,0.005383,0.010191,0.005061,0.001763,0.058946,0.03031,0.052482,0,0.929884,0,0.125748,0.125748,0,0.142857,0.16,0.090909,0.02811,0.070008,0.115445,0.192258,0,0,0,0,0.125,0,0,0,0,0.4475,0.034682,0.094306,0.108729,0.039409,0.062937,0.0625,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,720,12/31/2003,1
0.90895,0.538763,0.041339,0.794872,0.413741,0.096814,0.105175,0.122425,0.054868,0,0.035423,0.010362,0.00873,0.001763,0.039541,0.022362,0.034772,0,0,0.026902,0.101365,0.101365,0,0.011905,0.48,0.181818,0.024709,0.039541,0.127145,0.085161,0.107338,0,0,0.364444,0,0,0,0.246154,0,0.195,0.219653,0.220641,0.003063,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,12/31/2003,0
0.931641,0.107283,0.061024,0.692308,0.413741,0.056473,0.090007,0.122655,0.036048,0,0.017948,0.025599,0.010395,0.001763,0.088636,0,0.088636,0,0,0,0.212756,0.212756,0,0.285714,0.12,0,0,0.088636,0.134165,0.179355,0.03724,0,0,0,0.145134,0,0,0,0,0.5075,0,0.135231,0.036753,0.330049,0.027972,0.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,12/31/2003,4
0.948607,0.29444,0.230315,0.314103,0.413741,0.059048,0.033916,0.11948,0.039836,0,0.01937,0.014188,0.008801,0.002019,0.100747,0,0.100747,0,0,0,0.253053,0.253053,0,0.142857,0.12,0,0.229659,0.100747,0.194228,0.08129,0.204819,0,0,0,0.209732,0,0,0.107692,0,0.5,0,0.088968,0.229709,0.246305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,723,12/31/2003,0
0.89262,0.270948,0.283465,0.99359,0.413741,0.039913,0.028778,0.106955,0.021184,0,0.007787,0.022014,0.006141,0.001763,0.063919,0.004081,0.063049,0.037866,0,0,0.116918,0.115399,0.044427,0.119048,0.12,0.090909,0.043499,0.0645,0.114665,0.047742,0.121577,0,0,0,0.124161,0,0,0,0,0.435,0.109827,0.076512,0.085758,0.08867,0.083916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,744,12/31/2003,3
0.895518,0.606108,0.230315,0.314103,0.413741,0.033239,0.02683,0.110764,0.011046,0,0.005064,0.007338,0.003054,0.001763,0.048276,0.126735,0.021248,0,0,0.001793,0.056713,0.056713,0,0.047619,0.12,0,0.075147,0.048566,0.049142,0.08,0.002191,0,0,0,0.053691,0,0,0,0,0.47,0,0.02847,0.061256,0.039409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,12/31/2003,1
0.907041,0.001566,0.061024,0.692308,0.413741,0.051487,0.095639,0.105065,0.017628,0,0.021625,0.007411,0.004812,0.001763,0.046851,0.019343,0.042726,0,0,0.006004,0.097936,0.097936,0,0.130952,0.08,0,0.209309,0.047823,0.083463,0.139355,0,0,0,0,0.090604,0,0,0,0,0.485,0,0.046263,0.101072,0.059113,0.027972,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,12/31/2003,0
0.872897,0.45184,0,0.50641,0.413741,0.023747,0,0.104701,0.000986,0,0.008312,0.000318,0.000243,0.001763,0.002873,0,0.002873,0,0,0,0.006548,0.006548,0,0.011905,0.08,0,0.005047,0.002873,0.0039,0.002581,0.004381,0,0,0,0.005034,0,0,0,0,0.5,0,0,0.009188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,748,12/31/2003,0
0.934116,0.940486,0.139764,0.884615,0.413741,0.152857,0.144906,0.152314,0.181406,0,0.056471,0.126713,0.053797,0.001763,0.487957,0.03401,0.480704,0.000024,0,0,1,1,0.000028,0.761905,0.52,0.636364,1,0.487957,0.945398,0.387097,1,0,0,1,0.640101,0,0,0.953846,0,0.4375,0,1,0.647779,1,0.174825,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,751,12/31/2003,4
0.883289,0.029757,0.173228,0.891026,0.413741,0.037367,0.013001,0.107533,0.019856,0,0.014666,0.008818,0.006106,0.001763,0,0,0,0,0,0,0.118534,0.118534,0,0.238095,0.08,0,0.590011,0.055759,0.112324,0.167742,0.016429,0,0,0.16,0.061242,0,0,0.107692,0,0.45,0,0.128114,0.058193,0.133005,0.055944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,752,12/31/2003,0
0.867807,0.118246,0.145669,0.198718,0.413741,0.130274,0.088864,0.131688,0.108993,0,0.019867,0.018942,0.013003,0.001763,0.06129,0,0.06129,0,0,0,0.142351,0.142351,0,0.309524,0.08,0,0.496819,0.06129,0.155226,0.064516,0.164294,0,0,0.444444,0,0,0,0.2,0,0.3125,0,0.266904,0.07657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,753,12/31/2003,0
0.889085,0.161316,0.305118,0.628205,0.413741,0.050842,0.038552,0.120488,0.022227,0,0.01662,0.008778,0.006612,0.001763,0.045018,0,0.045018,0,0,0,0.113792,0.113792,0,0.154762,0.08,0,0,0.045018,0.075663,0.025806,0.05586,0.030578,0,0,0.082215,0,0,0,0,0.6025,0,0.014235,0.07657,0.157635,0.055944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,756,12/31/2003,0
0.842712,0.451057,0.007874,0.679487,0.413741,0.028047,0.013347,0.104819,0.003844,0,0.001452,0.002251,0.001019,0.001763,0.00836,0,0.00836,0,0,0.002887,0.021873,0.021873,0,0.035714,0.08,0,0.032635,0.008827,0.0117,0.007742,0.010953,0,0,0,0.013423,0,0,0.061538,0,0.75,0,0,0.006126,0.039409,0.027972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,757,12/31/2003,1
0.785805,0.199687,0.305118,0.865385,0.413741,0.086381,0.102434,0.195377,0.049256,0,0.069563,0.07372,0.014496,0.001763,0.094606,0.019556,0.090435,0,0,0,0.233721,0.233722,0,0.27381,0.08,0,0,0.094606,0.178627,0.296774,0,0,0,0,0.192953,0,0,0.184615,0,0.5,0,0.163701,0.105666,0.226601,0.160839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,758,12/31/2003,1
0.899477,0.711825,1,0.910256,0.413741,0.028105,0.005712,0.109317,0.008395,0,0,0,0,0.001763,0.01077,0.009326,0.008781,0,0,0.001457,0.023305,0.023305,0,0.047619,0.16,0,0.003575,0.011005,0.01248,0.005161,0.006572,0.007928,0,0,0.014262,0,0,0,0,0.3975,0.017341,0.005338,0.013783,0.009852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,760,12/31/2003,3
0.824261,0.649961,0.061024,0.692308,0.413741,0.096361,0.038184,0.105248,0.057447,0,0.049711,0.015984,0.009488,0.001763,0.047529,0.04931,0.037013,0,0,0.015756,0.086948,0.086948,0,0.011905,0.44,0.181818,0.009247,0.050078,0.112324,0.187097,0,0,0,0.322222,0,0,0,0.230769,0,0.285,0,0.220641,0.032159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,762,12/31/2003,0
0.896084,0.293657,0.122047,0.641026,0.413741,0.039907,0.025567,0.104547,0.020273,0,0.00629,0.008144,0.005878,0.001763,0.045991,0.040224,0.037413,0,0,0.010532,0.092974,0.092974,0,0.011905,0.28,0.181818,0.029941,0.047695,0.117785,0.049032,0.124863,0,0,0.253333,0.031879,0,0,0.215385,0,0.285,0,0.231317,0.033691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,763,12/31/2003,0
0.234483,0.74863,0.988189,0.75,0.413741,0.320615,0.234474,0.14136,0.253833,0,0.1538,0.092447,0.016394,0.003934,0.237284,0.173108,0.200366,0,0.220803,1,0.524317,0.524317,0,0.261905,0.12,0.636364,0.198007,0.401681,0.603744,1,0,0,0,0.173333,0.584732,0,0,0.6,0,0.4325,0,0.69573,0.349158,0.630542,0.195804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,764,12/31/2003,0
0.895094,0.564605,0.281496,0.987179,0.413741,0.042152,0.031859,0.103967,0.017031,0,0.012133,0.007602,0.004632,0.001763,0.029528,0.01617,0.026079,0,0,0.005277,0.068154,0.068154,0,0.035714,0.12,0,0.203495,0.030382,0.069423,0.029677,0.073384,0,0,0.028889,0.064597,0,0,0.061538,0,0.41,0,0.096085,0.030628,0.049261,0.041958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,765,12/31/2003,0
0.865828,0.914644,0.279528,0.980769,0.413741,0.025956,0.01281,0.104211,0.004478,0,0.004885,0.005004,0.001223,0.001763,0.012855,0.007878,0.011175,0.121645,0,0,0.023507,0.018762,0.138835,0.011905,0.2,0.090909,0.005806,0.014719,0.023401,0.010323,0.025192,0,0,0.068889,0,0,0,0,0,0.265,0,0.051601,0.003063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,767,12/31/2003,3
0.905627,0.156617,0.15748,0.275641,0.413741,0.061119,0.133277,0.105273,0.030767,0,0.020879,0.017459,0.009366,0.001763,0.090796,0.065604,0.076805,0,0,0,0.196033,0.196033,0,0.047619,0.24,0.454545,0.1268,0.090796,0.220749,0.108387,0.16977,0.050963,0,0.542222,0.033557,0,0,0.323077,0,0.2625,0.109827,0.414591,0.047473,0.004926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,770,12/31/2003,0
0.882228,0.16993,0.173228,0.891026,0.413741,0.033741,0.029805,0.104285,0.011015,0,0.016815,0.043998,0.061056,0.001763,0.027671,0.031119,0.021034,0,0,0,0.048945,0.048945,0,0.011905,0.2,0.090909,0.014363,0.027671,0.061622,0.098065,0,0.00453,0,0.177778,0,0,0,0,0,0.2725,0,0.129893,0.01072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,772,12/31/2003,0
