rm_key,Loan_Closed_Date,census_block_order_key,foa_mgmt_co_dim_key,owner_key,Principal Program Detail Code,Stmt_date,Financial Rating Letter Grade,DSC_Ratio_II,Current_Ratio,Total Total Funds Flow Prior to CE & D/S (Line 62),Total Replacement Reserve Reimbursements (Line 18A),Total Interest Income Earned on R/R and Special Escrow (Line 78),Total Gross Debt Service - Mortgage (MHFA) (Line 66),Total Gross Debt Service - Energy Loans (Line 68),Total Current Assets (Line 230),Total Current Liabilities (Line 280),Current Portion of Mortgage Payable (Line 251),Notes & Advances - due within 1 year (Line 252),Gross Sf Residential,Gross Sf Residential Communal,Gross Sf Residential Noncommunal,Gross Sf Commercial,Gross Sf Unfinished Space,Gross Sf Parking Structure,Square Footage Net Rentable,Square Footage Residential Net Rentable,Square Footage Commercial Net Rentable,Number Of Buildings,Number Of Predominant Stories,Number Of Elevators,Total Gross Sf Land,Total Gross Sf Buildings,Total Rental Units,Low Income Rental Units,Moderate Income Rental Units,Market Rate Rental Units,Non_revenue Rental Units,Elderly Restricted Rental Units,Unrestricted Rental Units,Student Rental Units,Other Restricted Rental Units,Fully Access Handicapped Rental Units,Partially Access Handicapped Rental Units,Average Bedroom Density,Studio Rental Units,One Bedroom Rental Units,Two Bedroom Rental Units,Three Bedroom Rental Units,Four Bedroom Rental Units,Five Bedroom Rental Units,Six Bedroom Rental Units
1018,1/29/1987,1183,253,145,SHRDAL,12/31/1996,B,1.01,0.16,"1,985,099","22,568","4,918","1,947,370",0,"191,467","1,584,377","413,766",0,"265,383","42,104","223,279",0,0,0,"179,780","179,780",0,7,4,3,"688,684","265,383",181,45,0,136,0,0,181,0,0,12,0,2.07,0,18,132,31,0,0,0
1018,1/29/1987,1183,253,145,SHRDAL,12/31/1997,C,0.93,0.62,"1,871,915","51,552","4,697","1,947,369",0,"280,906","739,311","287,325",0,"265,383","42,104","223,279",0,0,0,"179,780","179,780",0,7,4,3,"688,684","265,383",181,45,0,136,0,0,181,0,0,12,0,2.07,0,18,132,31,0,0,0
1018,1/29/1987,1183,253,145,SHRDAL,12/31/1998,D,0.76,0.31,"1,546,219","65,369","3,026","1,947,365",0,"315,948","1,477,104","460,696",0,"265,383","42,104","223,279",0,0,0,"179,780","179,780",0,7,4,3,"688,684","265,383",181,45,0,136,0,0,181,0,0,12,0,2.07,0,18,132,31,0,0,0
1018,1/29/1987,1183,253,145,SHRDAL,12/31/1999,F,0.66,0.17,"1,403,842","113,656","1,816","1,947,370",0,"299,001","2,430,929","701,459",0,"265,383","42,104","223,279",0,0,0,"179,780","179,780",0,7,4,3,"688,684","265,383",181,45,0,136,0,0,181,0,0,12,0,2.07,0,18,132,31,0,0,0
1018,1/29/1987,1183,253,145,SHRDAL,12/31/2000,A,1.11,6.43,"1,287,909","85,115","25,063","1,063,157",0,"1,497,992","233,051",0,0,"265,383","42,104","223,279",0,0,0,"179,780","179,780",0,7,4,3,"688,684","265,383",181,45,0,136,0,0,181,0,0,12,0,2.07,0,18,132,31,0,0,0
1018,1/29/1987,1183,253,145,SHRDAL,12/31/2001,A,1.19,6.84,"1,237,758",0,"73,995","977,291",0,"1,635,107","238,976",1,0,"265,383","42,104","223,279",0,0,0,"179,780","179,780",0,7,4,3,"688,684","265,383",181,45,0,136,0,0,181,0,0,12,0,2.07,0,18,132,31,0,0,0
1018,1/29/1987,1183,253,145,SHRDAL,12/31/2002,A,1.26,4.51,"1,296,236","206,592","40,541","835,536",0,"1,769,511","392,004",1,0,"265,383","42,104","223,279",0,0,0,"179,780","179,780",0,7,4,3,"688,684","265,383",181,45,0,136,0,0,181,0,0,12,0,2.07,0,18,132,31,0,0,0
1018,1/29/1987,1183,253,145,SHRDAL,12/31/2003,A,1.28,6.49,"1,358,064","563,045","33,182","597,074",0,"1,843,583","284,093",1,0,"265,383","42,104","223,279",0,0,0,"179,780","179,780",0,7,4,3,"688,684","265,383",181,45,0,136,0,0,181,0,0,12,0,2.07,0,18,132,31,0,0,0
1018,1/29/1987,1183,253,145,SHRDAL,12/31/2004,A,1.15,6.23,"824,513","156,091","32,070","553,735",0,"1,773,665","284,828",1,0,"265,383","42,104","223,279",0,0,0,"179,780","179,780",0,7,4,3,"688,684","265,383",181,45,0,136,0,0,181,0,0,12,0,2.07,0,18,132,31,0,0,0
1018,1/29/1987,1183,253,145,SHRDAL,12/31/2005,A,1.2,6.17,"1,000,816","290,332","35,461","564,310",0,"1,782,690","289,066",1,0,"265,383","42,104","223,279",0,0,0,"179,780","179,780",0,7,4,3,"688,684","265,383",181,45,0,136,0,0,181,0,0,12,0,2.07,0,18,132,31,0,0,0
1018,1/29/1987,1183,253,145,SHRDAL,12/31/2006,A,1.1,5.03,"887,558","266,045","48,840","521,976",0,"1,804,425","358,488",1,0,"265,383","42,104","223,279",0,0,0,"179,780","179,780",0,7,4,3,"688,684","265,383",181,45,0,136,0,0,181,0,0,12,0,2.07,0,18,132,31,0,0,0
1018,1/29/1987,1183,253,145,SHRDAL,12/31/2007,A,1.1,5.64,"788,806","213,890","53,918","475,052",0,"1,876,889","332,572",1,0,"265,383","42,104","223,279",0,0,0,"179,780","179,780",0,7,4,3,"688,684","265,383",181,45,0,136,0,0,181,0,0,12,0,2.07,0,18,132,31,0,0,0
1018,1/29/1987,1183,253,145,SHRDAL,12/31/2008,A,1.06,5.04,"595,677","55,254","34,896","475,052",0,"1,901,685","377,157",1,0,"265,383","42,104","223,279",0,0,0,"179,780","179,780",0,7,4,3,"688,684","265,383",181,45,0,136,0,0,181,0,0,12,0,2.07,0,18,132,31,0,0,0
1018,1/29/1987,1183,253,145,SHRDAL,12/31/2009,A,1.08,5.24,"730,370","202,995","13,052","475,052",0,"1,921,805","366,599",1,0,"265,383","42,104","223,279",0,0,0,"179,780","179,780",0,7,4,3,"688,684","265,383",181,45,0,136,0,0,181,0,0,12,0,2.07,0,18,132,31,0,0,0
1018,1/29/1987,1183,253,145,SHRDAL,12/31/2010,A,1.12,1.18,"851,843","319,096","2,809","475,052",0,"443,664","376,517",1,0,"265,383","42,104","223,279",0,0,0,"179,780","179,780",0,7,4,3,"688,684","265,383",181,45,0,136,0,0,181,0,0,12,0,2.07,0,18,132,31,0,0,0
1030,2/8/1989,1000,122,57,SOFT,6/30/1995,F,0.74,0.48,"341,307","12,758","2,745","440,350",0,"69,304","192,381","46,666",0,"51,314","37,180","14,134",0,0,0,"37,180","37,180",0,6,5,0,"19,387","51,314",50,30,0,20,0,0,50,0,0,3,0,1.62,4,14,30,1,1,0,0
1030,2/8/1989,1000,122,57,SOFT,12/31/1996,F,0.74,0.28,"343,317","15,613","3,214","441,190",0,"56,304","248,088","50,516",0,"51,314","37,180","14,134",0,0,0,"37,180","37,180",0,6,5,0,"19,387","51,314",50,30,0,20,0,0,50,0,0,3,0,1.62,4,14,30,1,1,0,0
1030,2/8/1989,1000,122,57,SOFT,12/31/1997,F,0.72,0.32,"333,017","11,751","2,886","440,970",0,"73,604","286,018","54,683",0,"51,314","37,180","14,134",0,0,0,"37,180","37,180",0,6,5,0,"19,387","51,314",50,30,0,20,0,0,50,0,0,3,0,1.62,4,14,30,1,1,0,0
1030,2/8/1989,1000,122,57,SOFT,6/30/1998,F,0.79,0.26,"360,139","9,730","4,240","438,550",0,"74,772","356,822","73,048",0,"51,314","37,180","14,134",0,0,0,"37,180","37,180",0,6,5,0,"19,387","51,314",50,30,0,20,0,0,50,0,0,3,0,1.62,4,14,30,1,1,0,0
1030,2/8/1989,1000,122,57,SOFT,6/30/1999,F,0.84,0.19,"407,007","33,124","4,498","441,350",0,"82,308","559,754","124,700",0,"51,314","37,180","14,134",0,0,0,"37,180","37,180",0,6,5,0,"19,387","51,314",50,30,0,20,0,0,50,0,0,3,0,1.62,4,14,30,1,1,0,0
1030,2/8/1989,1000,122,57,SOFT,6/30/2000,F,0.67,0.06,"311,008","5,309","8,784","441,350",0,"33,793","801,631","234,914",0,"51,314","37,180","14,134",0,0,0,"37,180","37,180",0,6,5,0,"19,387","51,314",50,30,0,20,0,0,50,0,0,3,0,1.62,4,14,30,1,1,0,0
1030,2/8/1989,1000,122,57,SOFT,6/30/2001,B,1.09,0.28,"524,878","228,563","23,945","250,427",0,"146,838","576,992","60,109",0,"51,314","37,180","14,134",0,0,0,"37,180","37,180",0,6,5,0,"19,387","51,314",50,30,0,20,0,0,50,0,0,3,0,1.62,4,14,30,1,1,0,0
1030,2/8/1989,1000,122,57,SOFT,6/30/2002,A,1.05,4.55,"292,441","29,379","30,427","222,438",0,"969,458","266,740","53,461",0,"51,314","37,180","14,134",0,0,0,"37,180","37,180",0,6,5,0,"19,387","51,314",50,30,0,20,0,0,50,0,0,3,0,1.62,4,14,30,1,1,0,0
1030,2/8/1989,1000,122,57,SOFT,6/30/2003,A,1.28,3.82,"267,452","30,200","3,981","181,562",0,"1,016,202","312,307","46,459",0,"51,314","37,180","14,134",0,0,0,"37,180","37,180",0,6,5,0,"19,387","51,314",50,30,0,20,0,0,50,0,0,3,0,1.62,4,14,30,1,1,0,0
1030,2/8/1989,1000,122,57,SOFT,6/30/2004,A,1.77,4.13,"232,908","65,121","2,473","93,590",0,"1,071,416","298,786","39,083",0,"51,314","37,180","14,134",0,0,0,"37,180","37,180",0,6,5,0,"19,387","51,314",50,30,0,20,0,0,50,0,0,3,0,1.62,4,14,30,1,1,0,0
1030,2/8/1989,1000,122,57,SOFT,6/30/2005,A,2.31,3.86,"284,134","26,487","3,299","110,288",0,"1,008,593","292,321","31,315",0,"51,314","37,180","14,134",0,0,0,"37,180","37,180",0,6,5,0,"19,387","51,314",50,30,0,20,0,0,50,0,0,3,0,1.62,4,14,30,1,1,0,0
1030,2/8/1989,1000,122,57,SOFT,6/30/2006,A,1.41,3.55,"198,458","34,355","5,247","112,606",0,"1,058,903","321,331","23,131",0,"51,314","37,180","14,134",0,0,0,"37,180","37,180",0,6,5,0,"19,387","51,314",50,30,0,20,0,0,50,0,0,3,0,1.62,4,14,30,1,1,0,0
1030,2/8/1989,1000,122,57,SOFT,6/30/2007,A,1.11,3.37,"154,596","35,164","4,495","103,409",0,"1,086,680","322,733",145,0,"51,314","37,180","14,134",0,0,0,"37,180","37,180",0,6,5,0,"19,387","51,314",50,30,0,20,0,0,50,0,0,3,0,1.62,4,14,30,1,1,0,0
1030,2/8/1989,1000,122,57,SOFT,6/30/2008,A,1.9,2.9,"268,473","62,550","7,878","104,280",0,"811,351","279,365",47,0,"51,314","37,180","14,134",0,0,0,"37,180","37,180",0,6,5,0,"19,387","51,314",50,30,0,20,0,0,50,0,0,3,0,1.62,4,14,30,1,1,0,0
1030,2/8/1989,1000,122,57,SOFT,6/30/2009,A,1.01,2.61,"290,251","147,272","5,928","136,228",0,"817,683","312,855",1,0,"51,314","37,180","14,134",0,0,0,"37,180","37,180",0,6,5,0,"19,387","51,314",50,30,0,20,0,0,50,0,0,3,0,1.62,4,14,30,1,1,0,0
1030,2/8/1989,1000,122,57,SOFT,6/30/2010,A,1.14,2.71,"240,666","47,583","1,763","168,369",0,"861,862","318,426",1,0,"51,314","37,180","14,134",0,0,0,"37,180","37,180",0,6,5,0,"19,387","51,314",50,30,0,20,0,0,50,0,0,3,0,1.62,4,14,30,1,1,0,0
1033,6/3/1988,442,224,93,SOFT,12/31/1995,A,1.02,2.22,"1,381,373","20,699","20,067","1,310,153",0,"403,893","352,436","170,278",0,"193,613","2,315","191,298",0,0,0,"140,271","140,271",0,1,6,2,"175,219","193,613",160,43,0,117,0,0,160,0,0,8,0,1.67,0,57,99,4,0,0,0
1033,6/3/1988,442,224,93,SOFT,12/31/1996,A,1.09,2.73,"1,535,934","74,867","36,219","1,306,653",0,"556,707","388,770","184,751",0,"193,613","2,315","191,298",0,0,0,"140,271","140,271",0,1,6,2,"175,219","193,613",160,43,0,117,0,0,160,0,0,8,0,1.67,0,57,99,4,0,0,0
1033,6/3/1988,442,224,93,SOFT,12/31/1997,A,1.11,3.12,"1,708,764","221,193","36,174","1,305,253",0,"658,670","395,893","184,646",0,"193,613","2,315","191,298",0,0,0,"140,271","140,271",0,1,6,2,"175,219","193,613",160,43,0,117,0,0,160,0,0,8,0,1.67,0,57,99,4,0,0,0
1033,6/3/1988,442,224,93,SOFT,12/31/1998,A,1.11,4.41,"1,535,588","59,342","24,868","1,305,252",0,"831,538","400,071","211,664",0,"193,613","2,315","191,298",0,0,0,"140,271","140,271",0,1,6,2,"175,219","193,613",160,43,0,117,0,0,160,0,0,8,0,1.67,0,57,99,4,0,0,0
1033,6/3/1988,442,224,93,SOFT,12/31/1999,A,1.18,5.93,"1,526,355","38,077","25,912","1,241,170",0,"1,039,958","404,883","229,648",0,"193,613","2,315","191,298",0,0,0,"140,271","140,271",0,1,6,2,"175,219","193,613",160,43,0,117,0,0,160,0,0,8,0,1.67,0,57,99,4,0,0,0
1033,6/3/1988,442,224,93,SOFT,12/31/2000,A,1.27,3.53,"1,444,043","154,871","20,949","994,877",0,"1,053,269","298,601",0,0,"193,613","2,315","191,298",0,0,0,"140,271","140,271",0,1,6,2,"175,219","193,613",160,43,0,117,0,0,160,0,0,8,0,1.67,0,57,99,4,0,0,0
1033,6/3/1988,442,224,93,SOFT,12/31/2001,A,1.2,2.25,"1,391,299","132,424","15,200","1,038,781",0,"689,438","305,887",1,0,"193,613","2,315","191,298",0,0,0,"140,271","140,271",0,1,6,2,"175,219","193,613",160,43,0,117,0,0,160,0,0,8,0,1.67,0,57,99,4,0,0,0
1033,6/3/1988,442,224,93,SOFT,12/31/2002,A,1.32,1.74,"1,401,549","173,336","6,640","928,589",0,"534,152","306,493",1,0,"193,613","2,315","191,298",0,0,0,"140,271","140,271",0,1,6,2,"175,219","193,613",160,43,0,117,0,0,160,0,0,8,0,1.67,0,57,99,4,0,0,0
1033,6/3/1988,442,224,93,SOFT,12/31/2003,A,1.17,1.81,"1,095,681","41,627","2,724","895,585",0,"504,736","279,353",1,0,"193,613","2,315","191,298",0,0,0,"140,271","140,271",0,1,6,2,"175,219","193,613",160,43,0,117,0,0,160,0,0,8,0,1.67,0,57,99,4,0,0,0
1033,6/3/1988,442,224,93,SOFT,12/31/2004,A,1.13,1.46,"1,017,632","123,936","3,851","785,536",0,"455,781","311,336",1,0,"193,613","2,315","191,298",0,0,0,"140,271","140,271",0,1,6,2,"175,219","193,613",160,43,0,117,0,0,160,0,0,8,0,1.67,0,57,99,4,0,0,0
1033,6/3/1988,442,224,93,SOFT,12/31/2005,A,0.97,1.32,"891,399","79,456","4,867","833,054",0,"391,450","296,816",1,0,"193,613","2,315","191,298",0,0,0,"140,271","140,271",0,1,6,2,"175,219","193,613",160,43,0,117,0,0,160,0,0,8,0,1.67,0,57,99,4,0,0,0
1033,6/3/1988,442,224,93,SOFT,12/31/2006,A,1,1.32,"870,821","127,862","6,755","734,668",0,"340,471","258,619",1,0,"193,613","2,315","191,298",0,0,0,"140,271","140,271",0,1,6,2,"175,219","193,613",160,43,0,117,0,0,160,0,0,8,0,1.67,0,57,99,4,0,0,0
1033,6/3/1988,442,224,93,SOFT,12/31/2007,A,1.04,1.33,"892,014","121,160","8,079","735,004",0,"373,104","280,217",1,0,"193,613","2,315","191,298",0,0,0,"140,271","140,271",0,1,6,2,"175,219","193,613",160,43,0,117,0,0,160,0,0,8,0,1.67,0,57,99,4,0,0,0
1033,6/3/1988,442,224,93,SOFT,12/31/2008,A,1.02,1.29,"831,810","79,931","5,516","735,004",0,"378,957","293,389",1,0,"193,613","2,315","191,298",0,0,0,"140,271","140,271",0,1,6,2,"175,219","193,613",160,43,0,117,0,0,160,0,0,8,0,1.67,0,57,99,4,0,0,0
1033,6/3/1988,442,224,93,SOFT,12/31/2009,A,1.07,1.42,"1,049,338","260,682","2,192","736,363",0,"421,862","296,262",1,0,"193,613","2,315","191,298",0,0,0,"140,271","140,271",0,1,6,2,"175,219","193,613",160,43,0,117,0,0,160,0,0,8,0,1.67,0,57,99,4,0,0,0
1033,6/3/1988,442,224,93,SOFT,12/31/2010,A,1.18,1.88,"972,412","102,658",571,"735,004",0,"602,780","321,416",1,0,"193,613","2,315","191,298",0,0,0,"140,271","140,271",0,1,6,2,"175,219","193,613",160,43,0,117,0,0,160,0,0,8,0,1.67,0,57,99,4,0,0,0
1034,10/20/1988,1173,253,145,SHRDAL,12/31/1995,C,0.79,1.35,"1,858,044","73,657","9,819","2,254,830",0,"841,118","861,057","240,219",0,"311,335",0,"311,335",0,0,0,"209,425","209,425",0,1,4,4,"249,068","311,335",175,45,0,130,0,0,175,0,0,8,0,2.09,0,14,132,29,0,0,0
1034,10/20/1988,1173,253,145,SHRDAL,12/31/1996,D,0.92,0.46,"1,880,767","28,791","9,900","2,002,343",0,"217,546","748,058","278,625",0,"311,335",0,"311,335",0,0,0,"209,425","209,425",0,1,4,4,"249,068","311,335",175,45,0,130,0,0,175,0,0,8,0,2.09,0,14,132,29,0,0,0
1034,10/20/1988,1173,253,145,SHRDAL,12/31/1997,D,0.95,0.45,"1,959,721","52,985","10,232","2,002,343",0,"301,353","1,006,126","341,852",0,"311,335",0,"311,335",0,0,0,"209,425","209,425",0,1,4,4,"249,068","311,335",175,45,0,130,0,0,175,0,0,8,0,2.09,0,14,132,29,0,0,0
1034,10/20/1988,1173,253,145,SHRDAL,12/31/1998,F,0.82,0.34,"1,706,204","60,270","7,460","2,002,343",0,"363,525","1,534,839","457,178",0,"311,335",0,"311,335",0,0,0,"209,425","209,425",0,1,4,4,"249,068","311,335",175,45,0,130,0,0,175,0,0,8,0,2.09,0,14,132,29,0,0,0
1034,10/20/1988,1173,253,145,SHRDAL,12/31/1999,F,0.6,0.26,"1,314,337","114,825","3,477","2,000,343",0,"533,570","2,767,203","731,404",0,"311,335",0,"311,335",0,0,0,"209,425","209,425",0,1,4,4,"249,068","311,335",175,45,0,130,0,0,175,0,0,8,0,2.09,0,14,132,29,0,0,0
1034,10/20/1988,1173,253,145,SHRDAL,12/31/2000,F,0.69,0.7,"1,385,749",0,"1,800","2,002,343",0,"784,855","1,612,434","484,679",0,"311,335",0,"311,335",0,0,0,"209,425","209,425",0,1,4,4,"249,068","311,335",175,45,0,130,0,0,175,0,0,8,0,2.09,0,14,132,29,0,0,0
1034,10/20/1988,1173,253,145,SHRDAL,12/31/2001,F,0.76,0.91,"1,515,081",0,"2,884","2,002,343",0,"1,749,086","2,595,212","662,807",0,"311,335",0,"311,335",0,0,0,"209,425","209,425",0,1,4,4,"249,068","311,335",175,45,0,130,0,0,175,0,0,8,0,2.09,0,14,132,29,0,0,0
1034,10/20/1988,1173,253,145,SHRDAL,12/31/2002,F,0.71,0.63,"1,449,174","33,260","2,348","1,989,508",0,"1,861,625","3,832,280","885,539",0,"311,335",0,"311,335",0,0,0,"209,425","209,425",0,1,4,4,"249,068","311,335",175,45,0,130,0,0,175,0,0,8,0,2.09,0,14,132,29,0,0,0
1034,10/20/1988,1173,253,145,SHRDAL,12/31/2003,F,0.49,0.42,"975,941",0,"2,057","2,002,343",0,"1,744,767","5,343,934","1,172,739",0,"311,335",0,"311,335",0,0,0,"209,425","209,425",0,1,4,4,"249,068","311,335",175,45,0,130,0,0,175,0,0,8,0,2.09,0,14,132,29,0,0,0
1034,10/20/1988,1173,253,145,SHRDAL,12/31/2004,A,1.27,2.85,"808,108","216,632","16,028","451,661",0,"684,040","240,106",1,0,"311,335",0,"311,335",0,0,0,"209,425","209,425",0,1,4,4,"249,068","311,335",175,45,0,130,0,0,175,0,0,8,0,2.09,0,14,132,29,0,0,0
1034,10/20/1988,1173,253,145,SHRDAL,12/31/2005,A,0.94,2.39,"1,037,504","443,667","35,277","594,356",0,"699,204","292,815",1,0,"311,335",0,"311,335",0,0,0,"209,425","209,425",0,1,4,4,"249,068","311,335",175,45,0,130,0,0,175,0,0,8,0,2.09,0,14,132,29,0,0,0
1034,10/20/1988,1173,253,145,SHRDAL,12/31/2006,A,1.08,1.68,"805,157","187,381","44,476","528,404",0,"748,271","445,698",1,0,"311,335",0,"311,335",0,0,0,"209,425","209,425",0,1,4,4,"249,068","311,335",175,45,0,130,0,0,175,0,0,8,0,2.09,0,14,132,29,0,0,0
1034,10/20/1988,1173,253,145,SHRDAL,12/31/2007,A,1.14,2.62,"1,060,048","335,641","45,450","595,096",0,"740,339","282,700",1,0,"311,335",0,"311,335",0,0,0,"209,425","209,425",0,1,4,4,"249,068","311,335",175,45,0,130,0,0,175,0,0,8,0,2.09,0,14,132,29,0,0,0
1034,10/20/1988,1173,253,145,SHRDAL,12/31/2008,A,1.26,3.42,"811,372","162,700","25,027","495,731",0,"748,495","218,571",1,0,"311,335",0,"311,335",0,0,0,"209,425","209,425",0,1,4,4,"249,068","311,335",175,45,0,130,0,0,175,0,0,8,0,2.09,0,14,132,29,0,0,0
1034,10/20/1988,1173,253,145,SHRDAL,12/31/2009,A,1.15,2.45,"1,343,913","624,390","8,912","616,764",0,"676,650","275,884",1,0,"311,335",0,"311,335",0,0,0,"209,425","209,425",0,1,4,4,"249,068","311,335",175,45,0,130,0,0,175,0,0,8,0,2.09,0,14,132,29,0,0,0
1034,10/20/1988,1173,253,145,SHRDAL,12/31/2010,A,1.11,2.49,"960,037","168,371","2,208","712,334",0,"582,352","233,835",1,0,"311,335",0,"311,335",0,0,0,"209,425","209,425",0,1,4,4,"249,068","311,335",175,45,0,130,0,0,175,0,0,8,0,2.09,0,14,132,29,0,0,0
1035,2/17/1989,227,97,67,INTERN,12/31/1995,C,0.96,0.74,"782,176","14,911","18,825","782,934",0,"406,250","652,137","101,617",0,"85,828","3,834","81,994","3,514","5,472","19,882","55,713","52,646","3,067",2,4,2,"200,376","114,696",70,28,0,42,0,70,0,0,0,7,0,1.43,0,40,30,0,0,0,0
1035,2/17/1989,227,97,67,INTERN,12/31/1996,B,1.06,0.92,"889,322","34,368","29,472","776,535",0,"462,300","611,305","110,001",0,"85,828","3,834","81,994","3,514","5,472","19,882","55,713","52,646","3,067",2,4,2,"200,376","114,696",70,28,0,42,0,70,0,0,0,7,0,1.43,0,40,30,0,0,0,0
1035,2/17/1989,227,97,67,INTERN,12/31/1997,F,0.77,0.79,"658,516","28,016","29,466","782,850",0,"504,385","774,668","137,526",0,"85,828","3,834","81,994","3,514","5,472","19,882","55,713","52,646","3,067",2,4,2,"200,376","114,696",70,28,0,42,0,70,0,0,0,7,0,1.43,0,40,30,0,0,0,0
1035,2/17/1989,227,97,67,INTERN,12/31/1998,C,0.8,1.24,"690,591","35,232","25,188","782,850",0,"867,338","828,046","128,899",0,"85,828","3,834","81,994","3,514","5,472","19,882","55,713","52,646","3,067",2,4,2,"200,376","114,696",70,28,0,42,0,70,0,0,0,7,0,1.43,0,40,30,0,0,0,0
1035,2/17/1989,227,97,67,INTERN,12/31/1999,A,1.11,1.93,"758,089","7,766","26,271","652,375",0,"756,947","532,176","139,534",0,"85,828","3,834","81,994","3,514","5,472","19,882","55,713","52,646","3,067",2,4,2,"200,376","114,696",70,28,0,42,0,70,0,0,0,7,0,1.43,0,40,30,0,0,0,0
1035,2/17/1989,227,97,67,INTERN,12/31/2000,C,0.69,1.37,"571,306",0,"29,100","782,856",0,"586,910","578,717","151,045",0,"85,828","3,834","81,994","3,514","5,472","19,882","55,713","52,646","3,067",2,4,2,"200,376","114,696",70,28,0,42,0,70,0,0,0,7,0,1.43,0,40,30,0,0,0,0
1035,2/17/1989,227,97,67,INTERN,12/31/2001,C,0.95,0.92,"782,333","21,301","19,673","782,856",0,"447,200","647,059","163,506",0,"85,828","3,834","81,994","3,514","5,472","19,882","55,713","52,646","3,067",2,4,2,"200,376","114,696",70,28,0,42,0,70,0,0,0,7,0,1.43,0,40,30,0,0,0,0
1035,2/17/1989,227,97,67,INTERN,12/31/2002,C,0.92,1.14,"795,900","36,414","9,196","815,209",0,"363,195","494,913","176,996",0,"85,828","3,834","81,994","3,514","5,472","19,882","55,713","52,646","3,067",2,4,2,"200,376","114,696",70,28,0,42,0,70,0,0,0,7,0,1.43,0,40,30,0,0,0,0
1035,2/17/1989,227,97,67,INTERN,12/31/2003,F,0.87,0.49,"716,515","20,000","4,686","798,280",0,"212,104","621,761","191,598",0,"85,828","3,834","81,994","3,514","5,472","19,882","55,713","52,646","3,067",2,4,2,"200,376","114,696",70,28,0,42,0,70,0,0,0,7,0,1.43,0,40,30,0,0,0,0
1035,2/17/1989,227,97,67,INTERN,12/31/2004,F,0.59,0.15,"516,282","51,420","2,487","781,513",0,"101,608","868,659","208,730",0,"85,828","3,834","81,994","3,514","5,472","19,882","55,713","52,646","3,067",2,4,2,"200,376","114,696",70,28,0,42,0,70,0,0,0,7,0,1.43,0,40,30,0,0,0,0
1035,2/17/1989,227,97,67,INTERN,12/31/2005,F,0.3,0.38,"375,155","135,344","2,306","782,855",0,"379,961","999,344",1,0,"85,828","3,834","81,994","3,514","5,472","19,882","55,713","52,646","3,067",2,4,2,"200,376","114,696",70,28,0,42,0,70,0,0,0,7,0,1.43,0,40,30,0,0,0,0
1035,2/17/1989,227,97,67,INTERN,12/31/2006,A,1.09,1.46,"849,837","414,474","8,851","390,637",0,"178,717","129,736","7,556",0,"85,828","3,834","81,994","3,514","5,472","19,882","55,713","52,646","3,067",2,4,2,"200,376","114,696",70,28,0,42,0,70,0,0,0,7,0,1.43,0,40,30,0,0,0,0
1035,2/17/1989,227,97,67,INTERN,12/31/2007,A,1.08,1.1,"558,797","248,117","7,961","280,171",0,"162,938","154,889","7,154",0,"85,828","3,834","81,994","3,514","5,472","19,882","55,713","52,646","3,067",2,4,2,"200,376","114,696",70,28,0,42,0,70,0,0,0,7,0,1.43,0,40,30,0,0,0,0
1035,2/17/1989,227,97,67,INTERN,12/31/2008,B,1.18,0.78,"535,684","241,091","3,951","246,961",0,"155,326","206,704","7,994",0,"85,828","3,834","81,994","3,514","5,472","19,882","55,713","52,646","3,067",2,4,2,"200,376","114,696",70,28,0,42,0,70,0,0,0,7,0,1.43,0,40,30,0,0,0,0
1035,2/17/1989,227,97,67,INTERN,12/31/2009,A,1.2,1.63,"495,573","161,805","1,249","277,935",0,"199,063","130,124","8,233",0,"85,828","3,834","81,994","3,514","5,472","19,882","55,713","52,646","3,067",2,4,2,"200,376","114,696",70,28,0,42,0,70,0,0,0,7,0,1.43,0,40,30,0,0,0,0
1035,2/17/1989,227,97,67,INTERN,12/31/2010,A,0.97,1.17,"510,821","168,378",535,"352,163",0,"191,990","172,557","8,479",0,"85,828","3,834","81,994","3,514","5,472","19,882","55,713","52,646","3,067",2,4,2,"200,376","114,696",70,28,0,42,0,70,0,0,0,7,0,1.43,0,40,30,0,0,0,0
1036,12/21/1987,185,149,78,SHARP,12/31/1995,B,1,0.68,"1,227,755","23,057","16,396","1,184,695",0,"162,549","388,745","150,517",0,"106,329","3,565","102,764",0,"40,096",0,"102,764","102,764",0,3,4,1,"133,650","146,425",117,117,0,0,0,0,117,0,0,6,0,1.88,0,49,39,23,6,0,0
1036,12/21/1987,185,149,78,SHARP,12/31/1996,D,0.96,0.79,"1,153,764",0,"15,555","1,183,551",0,"189,047","404,757","164,289",0,"106,329","3,565","102,764",0,"40,096",0,"102,764","102,764",0,3,4,1,"133,650","146,425",117,117,0,0,0,0,117,0,0,6,0,1.88,0,49,39,23,6,0,0
1036,12/21/1987,185,149,78,SHARP,12/31/1997,B,1.15,0.36,"1,504,040","111,458","24,824","1,184,695",0,"201,598","738,071","179,321",0,"106,329","3,565","102,764",0,"40,096",0,"102,764","102,764",0,3,4,1,"133,650","146,425",117,117,0,0,0,0,117,0,0,6,0,1.88,0,49,39,23,6,0,0
